wGWAS	MODEL	n_test	n_eqtl	n_gwas	n_gwas_eqtl	frac_gwas	frac_all	enrich	log_enrich	log_enrich_meanJK	log_enrich_lowJK	log_enrich_highJK	GROUP
Mouth_teeth	TReCASE	5474603	1124902	750	234	0.312	0.2054764518998	1.51842217010904	0.417671749734426	0.450575081998502	0.191600539799934	0.70954962419707	Esophagus_Mucosa
Mouth_teeth	OLS	5474603	814302	750	176	0.234666666666667	0.148741744378542	1.57767859753916	0.455954524580561	0.501103116309564	0.174561841979697	0.82764439063943	Esophagus_Mucosa
Psychiatric_neurologic	TReCASE	5474603	1124902	15543	4700	0.302386926590748	0.2054764518998	1.47163786309784	0.386375973122332	0.390020142447732	0.279426820552371	0.500613464343093	Esophagus_Mucosa
Psychiatric_neurologic	OLS	5474603	814302	15543	3711	0.23875699671878	0.148741744378542	1.60517814092023	0.473234741650465	0.478423919422376	0.341277787397337	0.615570051447415	Esophagus_Mucosa
Respiratory	TReCASE	5474603	1124902	6722	2262	0.336506991966677	0.2054764518998	1.63769127243239	0.493287489298095	0.502375121202257	0.317364615202824	0.68738562720169	Esophagus_Mucosa
Respiratory	OLS	5474603	814302	6722	1764	0.26242189824457	0.148741744378542	1.76427874596331	0.567741964354451	0.578095593979049	0.380180209431031	0.776010978527066	Esophagus_Mucosa
Skeletal	TReCASE	5474603	1124902	4076	1130	0.277232580961727	0.2054764518998	1.34921826028473	0.299525358270851	0.301146135630031	0.198946010991417	0.403346260268644	Esophagus_Mucosa
Skeletal	OLS	5474603	814302	4076	849	0.20829244357213	0.148741744378542	1.4003630550549	0.336731528041498	0.338913495782177	0.215558686772556	0.462268304791798	Esophagus_Mucosa
Skin	TReCASE	5474603	1124902	1377	539	0.391430646332607	0.2054764518998	1.90499029311392	0.644476913087423	0.658273194100871	0.447786945106831	0.868759443094909	Esophagus_Mucosa
Skin	OLS	5474603	814302	1377	426	0.309368191721133	0.148741744378542	2.07990159732027	0.732320583613481	0.750342501860563	0.495992568071198	1.00469243564993	Esophagus_Mucosa
substance_addiction	TReCASE	5474603	1124902	1134	358	0.315696649029982	0.2054764518998	1.53641279139826	0.429450343020083	0.435521314557803	0.264726432313614	0.606316196801991	Esophagus_Mucosa
substance_addiction	OLS	5474603	814302	1134	265	0.2336860670194	0.148741744378542	1.57108596511197	0.451767077771291	0.458725222399222	0.267541034642936	0.649909410155508	Esophagus_Mucosa
gwas_catalog	TReCASE	5514060	1126959	118085	38705	0.327772367362493	0.20437916888826	1.60374645393384	0.472342425836203	0.474016026857809	0.419549055458999	0.528482998256619	Esophagus_Muscularis
gwas_catalog	OLS	5514060	810656	118085	29291	0.248050133378499	0.147016173200872	1.68723024125775	0.523088273953607	0.52546459627246	0.455676394503502	0.595252798041417	Esophagus_Muscularis
Aging	TReCASE	5514060	1126959	1488	303	0.203629032258065	0.20437916888826	0.996329681570406	-0.00367707057502696	0.000435451312669983	-0.162943516312004	0.163814418937344	Esophagus_Muscularis
Aging	OLS	5514060	810656	1488	224	0.150537634408602	0.147016173200872	1.02395288308123	0.0236705129427159	0.029770626740561	-0.167343915446077	0.226885168927199	Esophagus_Muscularis
Anthropometric	TReCASE	5514060	1126959	16058	6017	0.374704197284842	0.20437916888826	1.83337763492768	0.606159967784364	0.609706690899104	0.515884516314178	0.703528865484031	Esophagus_Muscularis
Anthropometric	OLS	5514060	810656	16058	4595	0.286150205505044	0.147016173200872	1.94638589261924	0.665974264525871	0.6711591470324	0.551739145657721	0.790579148407079	Esophagus_Muscularis
Blood	TReCASE	5514060	1126959	26509	10909	0.411520615639971	0.20437916888826	2.0135154569738	0.69988217794929	0.7005730354561	0.652989471925604	0.748156598986597	Esophagus_Muscularis
Blood	OLS	5514060	810656	26509	8371	0.31577954656909	0.147016173200872	2.14792386234698	0.764501730183661	0.765402938174483	0.707727301819802	0.823078574529164	Esophagus_Muscularis
Cardiometabolic	TReCASE	5514060	1126959	12563	4187	0.333280267452042	0.20437916888826	1.63069587407049	0.489006840323367	0.489992480588925	0.425944496479883	0.554040464697967	Esophagus_Muscularis
Cardiometabolic	OLS	5514060	810656	12563	3159	0.251452678500358	0.147016173200872	1.71037426036652	0.53671221227838	0.538021980267617	0.455855510749144	0.620188449786091	Esophagus_Muscularis
Circadian	TReCASE	5514060	1126959	498	142	0.285140562248996	0.20437916888826	1.39515472051308	0.333005319885249	0.338857498957658	0.121469906483329	0.556245091431987	Esophagus_Muscularis
Circadian	OLS	5514060	810656	498	110	0.220883534136546	0.147016173200872	1.50244377422848	0.407092965248476	0.416353914049909	0.16385602192012	0.668851806179699	Esophagus_Muscularis
Colon	TReCASE	5514060	1126959	659	134	0.203338391502276	0.20437916888826	0.994907615136878	-0.00510539524295485	0.00291009242087534	-0.232689480136474	0.238509664978225	Esophagus_Muscularis
Colon	OLS	5514060	810656	659	106	0.160849772382398	0.147016173200872	1.09409576429815	0.0899282360902729	0.099356706145469	-0.163183051279786	0.361896463570724	Esophagus_Muscularis
Digestion	TReCASE	5514060	1126959	769	148	0.192457737321196	0.20437916888826	0.941670026197329	-0.0601003564328879	-0.0475522860643464	-0.326263822137558	0.231159250008865	Esophagus_Muscularis
Digestion	OLS	5514060	810656	769	110	0.143042912873862	0.147016173200872	0.972973991633009	-0.0273979272325146	-0.00998951298162642	-0.34643705904806	0.326458033084807	Esophagus_Muscularis
Education_wealth	TReCASE	5514060	1126959	4724	1427	0.302074513124471	0.20437916888826	1.47801028239636	0.390696779468225	0.393925992991075	0.257647492154652	0.530204493827498	Esophagus_Muscularis
Education_wealth	OLS	5514060	810656	4724	1128	0.238780694326842	0.147016173200872	1.62417976966785	0.485002931221465	0.489135511755629	0.328793599571976	0.649477423939283	Esophagus_Muscularis
Endocrine	TReCASE	5514060	1126959	613	184	0.300163132137031	0.20437916888826	1.46865815028898	0.384349160981415	0.391533410962219	0.179987694350252	0.603079127574185	Esophagus_Muscularis
Endocrine	OLS	5514060	810656	613	132	0.215334420880914	0.147016173200872	1.46469885722503	0.381649663130873	0.393019754765204	0.11445770859986	0.671581800930549	Esophagus_Muscularis
Eyes	TReCASE	5514060	1126959	2488	724	0.290996784565916	0.20437916888826	1.42380843482641	0.353335277835287	0.356381097044582	0.233810566335356	0.478951627753807	Esophagus_Muscularis
Eyes	OLS	5514060	810656	2488	542	0.217845659163987	0.147016173200872	1.48178023152826	0.393244224061289	0.39769856079261	0.246096801652183	0.549300319933038	Esophagus_Muscularis
Female_reproduction	TReCASE	5514060	1126959	1277	407	0.318715740015662	0.20437916888826	1.55943358488708	0.444322668718697	0.447333401104483	0.337669310161394	0.556997492047572	Esophagus_Muscularis
Female_reproduction	OLS	5514060	810656	1277	295	0.231010180109632	0.147016173200872	1.57132494391618	0.451919176787994	0.456677930920019	0.311496921570738	0.6018589402693	Esophagus_Muscularis
Immune	TReCASE	5514060	1126959	4829	1853	0.383723338165252	0.20437916888826	1.87750708769661	0.629944879720459	0.637084038456531	0.492636868538314	0.781531208374747	Esophagus_Muscularis
Immune	OLS	5514060	810656	4829	1460	0.30234002899151	0.147016173200872	2.05650863036963	0.721009705309553	0.732143821446847	0.539116273340498	0.925171369553196	Esophagus_Muscularis
Kidney_urinary	TReCASE	5514060	1126959	2248	965	0.429270462633452	0.20437916888826	2.10036308968526	0.742110229634045	0.744885290203358	0.640582050915252	0.849188529491464	Esophagus_Muscularis
Kidney_urinary	OLS	5514060	810656	2248	766	0.340747330960854	0.147016173200872	2.31775405074163	0.840598635207723	0.843920008562071	0.722793890498348	0.965046126625793	Esophagus_Muscularis
Liver	TReCASE	5514060	1126959	461	167	0.362255965292842	0.20437916888826	1.77247009694465	0.572374108728748	0.577106678228185	0.402697447100124	0.751515909356245	Esophagus_Muscularis
Liver	OLS	5514060	810656	461	125	0.271149674620391	0.147016173200872	1.84435269070643	0.612128370786366	0.618593139332395	0.40223190928854	0.83495436937625	Esophagus_Muscularis
Morphology	TReCASE	5514060	1126959	965	274	0.283937823834197	0.20437916888826	1.38926988194885	0.328778344357725	0.335799226532378	0.136109323714689	0.535489129350067	Esophagus_Muscularis
Morphology	OLS	5514060	810656	965	215	0.22279792746114	0.147016173200872	1.51546542540408	0.41572260326939	0.425671981672758	0.182797523343719	0.668546440001799	Esophagus_Muscularis
Mouth_teeth	TReCASE	5514060	1126959	750	173	0.230666666666667	0.20437916888826	1.12862121869562	0.120996727276064	0.108106116369414	-0.215280071681201	0.43149230442003	Esophagus_Muscularis
Mouth_teeth	OLS	5514060	810656	750	115	0.153333333333333	0.147016173200872	1.04296915090988	0.0420715983136069	0.0294264836143334	-0.53755592250029	0.596408889728957	Esophagus_Muscularis
Psychiatric_neurologic	TReCASE	5514060	1126959	15596	4762	0.305334701205437	0.20437916888826	1.49396194762086	0.401431616252961	0.405159840880039	0.298370295611787	0.511949386148291	Esophagus_Muscularis
Psychiatric_neurologic	OLS	5514060	810656	15596	3638	0.233264939728135	0.147016173200872	1.5866617573389	0.461632285456293	0.467037399290431	0.333404991008924	0.600669807571938	Esophagus_Muscularis
Respiratory	TReCASE	5514060	1126959	6752	2345	0.347304502369668	0.20437916888826	1.69931458405895	0.530224983913228	0.536438208796904	0.384329133970331	0.688547283623476	Esophagus_Muscularis
Respiratory	OLS	5514060	810656	6752	1772	0.262440758293839	0.147016173200872	1.7851148794035	0.579482771369946	0.586323983723367	0.411411755319852	0.761236212126882	Esophagus_Muscularis
Skeletal	TReCASE	5514060	1126959	4072	1178	0.289292730844794	0.20437916888826	1.41547072736634	0.347462145289815	0.349125234118156	0.249451178652071	0.44879928958424	Esophagus_Muscularis
Skeletal	OLS	5514060	810656	4072	841	0.206532416502947	0.147016173200872	1.40482786353551	0.339914778223303	0.342447377067623	0.221643075380283	0.463251678754963	Esophagus_Muscularis
Skin	TReCASE	5514060	1126959	1379	533	0.386511965192168	0.20437916888826	1.89115146761109	0.637185885681184	0.651022160397503	0.436315264122362	0.865729056672645	Esophagus_Muscularis
Skin	OLS	5514060	810656	1379	418	0.303118201595359	0.147016173200872	2.06180173919505	0.723580231212168	0.743020046151141	0.482355840151695	1.00368425215059	Esophagus_Muscularis
substance_addiction	TReCASE	5514060	1126959	1141	353	0.309377738825592	0.20437916888826	1.51374399117327	0.414586046379862	0.420088670133337	0.255051880794481	0.585125459472193	Esophagus_Muscularis
substance_addiction	OLS	5514060	810656	1141	274	0.240140227870289	0.147016173200872	1.63342727974683	0.490680433006708	0.495836797102466	0.318854071538526	0.672819522666405	Esophagus_Muscularis
gwas_catalog	TReCASE	5529726	911944	118249	32747	0.276932574482659	0.164916670373903	1.67922729615382	0.518333744843466	0.520445608913403	0.455706890504922	0.585184327321883	Heart_Atrial_Appendage
gwas_catalog	OLS	5529726	586219	118249	22075	0.18668233980837	0.106012305130489	1.76094972728482	0.565853281284211	0.569275889802513	0.479160069733745	0.65939170987128	Heart_Atrial_Appendage
Aging	TReCASE	5529726	911944	1484	251	0.169137466307278	0.164916670373903	1.02559350685292	0.025271476092579	0.0312447017612586	-0.157365643990917	0.219855047513434	Heart_Atrial_Appendage
Aging	OLS	5529726	586219	1484	174	0.117250673854447	0.106012305130489	1.10601004015642	0.100758980958056	0.110373490305316	-0.129831104285916	0.350578084896547	Heart_Atrial_Appendage
Anthropometric	TReCASE	5529726	911944	16028	5028	0.313701023209384	0.164916670373903	1.90217897619539	0.643000058642224	0.647659763854861	0.53369167321863	0.761627854491093	Heart_Atrial_Appendage
Anthropometric	OLS	5529726	586219	16028	3461	0.215934614424757	0.106012305130489	2.03688255018099	0.711420477350162	0.719205997575296	0.561523357048394	0.876888638102198	Heart_Atrial_Appendage
Blood	TReCASE	5529726	911944	26530	9125	0.343950245005654	0.164916670373903	2.08560022601622	0.735056692007028	0.735827828891866	0.678845064282321	0.792810593501411	Heart_Atrial_Appendage
Blood	OLS	5529726	586219	26530	6123	0.230795326045986	0.106012305130489	2.17706166998164	0.777976109817022	0.779118540591414	0.705642562438526	0.852594518744303	Heart_Atrial_Appendage
Cardiometabolic	TReCASE	5529726	911944	12611	3727	0.295535643485846	0.164916670373903	1.79203013749793	0.583349132211505	0.584338822348293	0.512696621942872	0.655981022753714	Heart_Atrial_Appendage
Cardiometabolic	OLS	5529726	586219	12611	2464	0.195384981365475	0.106012305130489	1.8430405897219	0.611416702168389	0.612587072877735	0.516009108578277	0.709165037177193	Heart_Atrial_Appendage
Circadian	TReCASE	5529726	911944	505	139	0.275247524752475	0.164916670373903	1.66900971338087	0.512230464543453	0.521572937661459	0.269681792621798	0.773464082701121	Heart_Atrial_Appendage
Circadian	OLS	5529726	586219	505	79	0.156435643564356	0.106012305130489	1.47563665719561	0.389089528662514	0.402595007689865	0.0747419604158378	0.730448054963892	Heart_Atrial_Appendage
Colon	TReCASE	5529726	911944	656	123	0.1875	0.164916670373903	1.13693782183994	0.128338527116449	0.133985272449013	-0.0765130282312927	0.344483573129319	Heart_Atrial_Appendage
Colon	OLS	5529726	586219	656	76	0.115853658536585	0.106012305130489	1.09283218013213	0.0887726568130948	0.0976183104210918	-0.173828685367181	0.369065306209365	Heart_Atrial_Appendage
Digestion	TReCASE	5529726	911944	771	111	0.143968871595331	0.164916670373903	0.872979494849861	-0.135843211562874	-0.126335214235692	-0.364665838730909	0.111995410259525	Heart_Atrial_Appendage
Digestion	OLS	5529726	586219	771	67	0.0869001297016861	0.106012305130489	0.819717386530948	-0.198795648701511	-0.185484530679869	-0.472047113023166	0.101078051663427	Heart_Atrial_Appendage
Education_wealth	TReCASE	5529726	911944	4726	1272	0.269149386373254	0.164916670373903	1.63203262449474	0.489826246841335	0.494158803315263	0.337359795072477	0.65095781155805	Heart_Atrial_Appendage
Education_wealth	OLS	5529726	586219	4726	895	0.189377909437156	0.106012305130489	1.78637667772673	0.580189365998855	0.586797268495229	0.382407896557885	0.791186640432574	Heart_Atrial_Appendage
Endocrine	TReCASE	5529726	911944	612	140	0.228758169934641	0.164916670373903	1.3871136824191	0.327225100785099	0.334511310442451	0.121262093045043	0.54776052783986	Heart_Atrial_Appendage
Endocrine	OLS	5529726	586219	612	99	0.161764705882353	0.106012305130489	1.52590499454982	0.422587673093117	0.43717457176691	0.143650925037095	0.730698218496726	Heart_Atrial_Appendage
Eyes	TReCASE	5529726	911944	2500	615	0.246	0.164916670373903	1.491662422254	0.399891217638347	0.402326256822658	0.277011582342586	0.527640931302731	Heart_Atrial_Appendage
Eyes	OLS	5529726	586219	2500	412	0.1648	0.106012305130489	1.55453652099301	0.441177443964087	0.445682380934257	0.273322202474133	0.61804255939438	Heart_Atrial_Appendage
Female_reproduction	TReCASE	5529726	911944	1275	329	0.258039215686275	0.164916670373903	1.56466423376874	0.447671253860966	0.451308101063188	0.322034225343035	0.58058197678334	Heart_Atrial_Appendage
Female_reproduction	OLS	5529726	586219	1275	249	0.195294117647059	0.106012305130489	1.84218348432924	0.610951544343034	0.615218197086675	0.473129492378195	0.757306901795155	Heart_Atrial_Appendage
Immune	TReCASE	5529726	911944	4831	1541	0.318981577313186	0.164916670373903	1.93419850516011	0.65969303145383	0.674765938041385	0.448055715871768	0.901476160211002	Heart_Atrial_Appendage
Immune	OLS	5529726	586219	4831	1123	0.23245704823018	0.106012305130489	2.1927364747333	0.785150295654889	0.809091865614172	0.505602471199529	1.11258126002882	Heart_Atrial_Appendage
Kidney_urinary	TReCASE	5529726	911944	2256	827	0.366578014184397	0.164916670373903	2.2228075145665	0.798771043093863	0.80173133648405	0.681693173494726	0.921769499473373	Heart_Atrial_Appendage
Kidney_urinary	OLS	5529726	586219	2256	598	0.265070921985816	0.106012305130489	2.50037881602087	0.916442246803535	0.920534968565259	0.770563764541043	1.07050617258947	Heart_Atrial_Appendage
Liver	TReCASE	5529726	911944	458	140	0.305676855895197	0.164916670373903	1.85352308655128	0.61708819918324	0.625950399567976	0.416236623834355	0.835664175301596	Heart_Atrial_Appendage
Liver	OLS	5529726	586219	458	97	0.2117903930131	0.106012305130489	1.99779065979567	0.692041899860051	0.699629669472681	0.480637107543578	0.918622231401783	Heart_Atrial_Appendage
Morphology	TReCASE	5529726	911944	967	235	0.243019648397104	0.164916670373903	1.47359055846886	0.387701979378986	0.394495131268297	0.181627892677355	0.607362369859238	Heart_Atrial_Appendage
Morphology	OLS	5529726	586219	967	156	0.161323681489142	0.106012305130489	1.52174486999948	0.419857617267095	0.429110454736912	0.16432617890634	0.693894730567484	Heart_Atrial_Appendage
Mouth_teeth	TReCASE	5529726	911944	751	152	0.202396804260985	0.164916670373903	1.22726710284719	0.204789829770263	0.19194771622087	-0.144848749380262	0.528744181822003	Heart_Atrial_Appendage
Mouth_teeth	OLS	5529726	586219	751	79	0.105193075898802	0.106012305130489	0.992272319419153	-0.00775769382626059	-0.0228556553885722	-0.593110174574858	0.547398863797714	Heart_Atrial_Appendage
Psychiatric_neurologic	TReCASE	5529726	911944	15687	4101	0.26142665901702	0.164916670373903	1.58520456679308	0.46071346322394	0.465074968432069	0.344449993174904	0.585699943689234	Heart_Atrial_Appendage
Psychiatric_neurologic	OLS	5529726	586219	15687	2840	0.181041626824759	0.106012305130489	1.70774163057692	0.535171813769864	0.542839234117374	0.373024425061662	0.712654043173086	Heart_Atrial_Appendage
Respiratory	TReCASE	5529726	911944	6763	2053	0.303563507319237	0.164916670373903	1.84070844160867	0.610150520132115	0.623209244782677	0.391515834751582	0.854902654813771	Heart_Atrial_Appendage
Respiratory	OLS	5529726	586219	6763	1445	0.213662575779979	0.106012305130489	2.01545071128285	0.700842848442445	0.716223693307651	0.466534771994035	0.965912614621267	Heart_Atrial_Appendage
Skeletal	TReCASE	5529726	911944	4065	977	0.240344403444034	0.164916670373903	1.45736876022976	0.376632590748993	0.378203919456347	0.277956303950133	0.478451534962561	Heart_Atrial_Appendage
Skeletal	OLS	5529726	586219	4065	616	0.151537515375154	0.106012305130489	1.42943326426709	0.357278047022462	0.359834498688727	0.224789347580825	0.494879649796629	Heart_Atrial_Appendage
Skin	TReCASE	5529726	911944	1374	445	0.323871906841339	0.164916670373903	1.96385184170314	0.674907770072067	0.697342370671388	0.412123999444856	0.982560741897919	Heart_Atrial_Appendage
Skin	OLS	5529726	586219	1374	317	0.230713245997089	0.106012305130489	2.17628741977742	0.777620406565839	0.811704183764698	0.442572983145813	1.18083538438358	Heart_Atrial_Appendage
substance_addiction	TReCASE	5529726	911944	1141	282	0.24715162138475	0.164916670373903	1.49864547243406	0.404561681764159	0.410462363518518	0.224424608915212	0.596500118121825	Heart_Atrial_Appendage
substance_addiction	OLS	5529726	586219	1141	191	0.167397020157756	0.106012305130489	1.57903386735822	0.456813183655407	0.465025792810361	0.228855311366055	0.701196274254667	Heart_Atrial_Appendage
gwas_catalog	TReCASE	5445926	839261	117497	31064	0.26438121824387	0.154108043333677	1.71555755640494	0.539738133557947	0.541805748185692	0.481113288264446	0.602498208106938	Heart_Left_Ventricle
gwas_catalog	OLS	5445926	528615	117497	20701	0.176183221699277	0.0970661371454552	1.81508430108086	0.596131913514698	0.599114553908446	0.521419523048253	0.676809584768639	Heart_Left_Ventricle
Aging	TReCASE	5445926	839261	1464	219	0.149590163934426	0.154108043333677	0.970683688524493	-0.0297546222328001	-0.0237804629716107	-0.215213714602369	0.167652788659148	Heart_Left_Ventricle
Aging	OLS	5445926	528615	1464	162	0.110655737704918	0.0970661371454552	1.14000351676815	0.131031347285984	0.139111799896697	-0.0855167840434842	0.363740383836878	Heart_Left_Ventricle
Anthropometric	TReCASE	5445926	839261	15993	4830	0.302007128118552	0.154108043333677	1.95971035375902	0.672796683627704	0.677121954713295	0.57563338682652	0.77861052260007	Heart_Left_Ventricle
Anthropometric	OLS	5445926	528615	15993	3260	0.203839179641093	0.0970661371454552	2.10000300450441	0.74193877544474	0.74818680745165	0.620754803176833	0.875618811726467	Heart_Left_Ventricle
Blood	TReCASE	5445926	839261	26497	8698	0.328263577008718	0.154108043333677	2.13008724209129	0.756162937610854	0.756842595891982	0.700419348179711	0.813265843604254	Heart_Left_Ventricle
Blood	OLS	5445926	528615	26497	5740	0.216628297543118	0.0970661371454552	2.23175974561033	0.802790397869783	0.803598917320782	0.734384632290921	0.872813202350644	Heart_Left_Ventricle
Cardiometabolic	TReCASE	5445926	839261	12541	3451	0.275177418068735	0.154108043333677	1.7856136001475	0.579762109745909	0.580769510852769	0.510831106497987	0.650707915207552	Heart_Left_Ventricle
Cardiometabolic	OLS	5445926	528615	12541	2304	0.18371740690535	0.0970661371454552	1.89270339078238	0.638006172566589	0.639514491808831	0.545726698014294	0.733302285603367	Heart_Left_Ventricle
Circadian	TReCASE	5445926	839261	500	109	0.218	0.154108043333677	1.41459196602726	0.346841126278908	0.35572405607328	0.0900783772093977	0.621369734937162	Heart_Left_Ventricle
Circadian	OLS	5445926	528615	500	63	0.126	0.0970661371454552	1.29808400442666	0.260889334544198	0.275741124302811	-0.0734388411943692	0.62492108979999	Heart_Left_Ventricle
Colon	TReCASE	5445926	839261	646	117	0.181114551083591	0.154108043333677	1.17524398574991	0.16147577348711	0.168867900427746	-0.0671574536305077	0.404893254486	Heart_Left_Ventricle
Colon	OLS	5445926	528615	646	83	0.128482972136223	0.0970661371454552	1.32366421405736	0.280403810588853	0.289118715440477	0.0341801655946032	0.544057265286351	Heart_Left_Ventricle
Digestion	TReCASE	5445926	839261	762	111	0.145669291338583	0.154108043333677	0.945241326717627	-0.0563150119023563	-0.049185280263593	-0.255284019842344	0.156913459315158	Heart_Left_Ventricle
Digestion	OLS	5445926	528615	762	66	0.0866141732283465	0.0970661371454552	0.892321212891719	-0.113929107085364	-0.0998137148164762	-0.403516166262431	0.203888736629478	Heart_Left_Ventricle
Education_wealth	TReCASE	5445926	839261	4636	1176	0.253666954270923	0.154108043333677	1.64603319063418	0.498368266470886	0.503621345001485	0.340398162587127	0.666844527415843	Heart_Left_Ventricle
Education_wealth	OLS	5445926	528615	4636	820	0.176876617773943	0.0970661371454552	1.82222784356702	0.600059842373514	0.606703412104002	0.416963840581948	0.796442983626056	Heart_Left_Ventricle
Endocrine	TReCASE	5445926	839261	612	131	0.214052287581699	0.154108043333677	1.38897544184783	0.328566383160781	0.337284396207555	0.0975544162951839	0.577014376119925	Heart_Left_Ventricle
Endocrine	OLS	5445926	528615	612	90	0.147058823529412	0.0970661371454552	1.51503735343915	0.415440094392796	0.428605723638375	0.131194893551692	0.726016553725057	Heart_Left_Ventricle
Eyes	TReCASE	5445926	839261	2493	578	0.231849177697553	0.154108043333677	1.50445864266506	0.408433127620776	0.410998466907328	0.274854323903072	0.547142609911584	Heart_Left_Ventricle
Eyes	OLS	5445926	528615	2493	319	0.12795828319294	0.0970661371454552	1.31825873529089	0.276311725836144	0.28066347077125	0.0875760221635687	0.47375091937893	Heart_Left_Ventricle
Female_reproduction	TReCASE	5445926	839261	1275	320	0.250980392156863	0.154108043333677	1.6286002127315	0.487720880673202	0.490413098072229	0.369135011488922	0.611691184655536	Heart_Left_Ventricle
Female_reproduction	OLS	5445926	528615	1275	233	0.182745098039216	0.0970661371454552	1.88268641787371	0.632699702548031	0.636519988702233	0.489381001370392	0.783658976034073	Heart_Left_Ventricle
Immune	TReCASE	5445926	839261	4822	1489	0.308793031936956	0.154108043333677	2.00374377129915	0.695017316414849	0.705247115272133	0.516925163997644	0.893569066546622	Heart_Left_Ventricle
Immune	OLS	5445926	528615	4822	1053	0.218374118622978	0.0970661371454552	2.24974563781951	0.810817159967716	0.826154066089753	0.585796655043006	1.0665114771365	Heart_Left_Ventricle
Kidney_urinary	TReCASE	5445926	839261	2235	755	0.337807606263982	0.154108043333677	2.19201800864187	0.784822584673312	0.788001410843645	0.671526309769279	0.904476511918011	Heart_Left_Ventricle
Kidney_urinary	OLS	5445926	528615	2235	539	0.241163310961969	0.0970661371454552	2.48452568582781	0.910081770436185	0.914223829746853	0.772609965993155	1.05583769350055	Heart_Left_Ventricle
Liver	TReCASE	5445926	839261	459	133	0.289760348583878	0.154108043333677	1.88024156504592	0.631400260633165	0.638483802492202	0.447984178019189	0.828983426965215	Heart_Left_Ventricle
Liver	OLS	5445926	528615	459	91	0.198257080610022	0.0970661371454552	2.04249480241426	0.714172003031162	0.72299652310214	0.486798948413386	0.959194097790894	Heart_Left_Ventricle
Morphology	TReCASE	5445926	839261	963	214	0.222222222222222	0.154108043333677	1.44198977168935	0.366023945695682	0.374955586957143	0.142033646136452	0.607877527777834	Heart_Left_Ventricle
Morphology	OLS	5445926	528615	963	148	0.153686396677051	0.0970661371454552	1.58331629543215	0.459521568540847	0.46961067233134	0.209636685918524	0.729584658744156	Heart_Left_Ventricle
Mouth_teeth	TReCASE	5445926	839261	745	170	0.228187919463087	0.154108043333677	1.48070090649981	0.392515561142658	0.399806034466315	0.221908557993304	0.577703510939326	Heart_Left_Ventricle
Mouth_teeth	OLS	5445926	528615	745	100	0.134228187919463	0.0970661371454552	1.38285288636056	0.324148674183389	0.319704078071022	0.0392119342056883	0.600196221936356	Heart_Left_Ventricle
Psychiatric_neurologic	TReCASE	5445926	839261	15492	3867	0.249612703330751	0.154108043333677	1.61972534289003	0.48225659344461	0.486914907294254	0.371671318543979	0.602158496044529	Heart_Left_Ventricle
Psychiatric_neurologic	OLS	5445926	528615	15492	2662	0.171830622256649	0.0970661371454552	1.7702427160479	0.571116664895271	0.577410260209648	0.439544200588449	0.715276319830848	Heart_Left_Ventricle
Respiratory	TReCASE	5445926	839261	6732	1917	0.28475935828877	0.154108043333677	1.84779036920354	0.613990530206904	0.629169233595072	0.380560848048181	0.877777619141962	Heart_Left_Ventricle
Respiratory	OLS	5445926	528615	6732	1354	0.201128936423054	0.0970661371454552	2.07208139046122	0.728553604736381	0.755183853216101	0.394310187646864	1.11605751878534	Heart_Left_Ventricle
Skeletal	TReCASE	5445926	839261	4054	925	0.228169708929452	0.154108043333677	1.48058273918523	0.392435752972436	0.394136164571363	0.293687296345755	0.494585032796972	Heart_Left_Ventricle
Skeletal	OLS	5445926	528615	4054	597	0.147261963492847	0.0970661371454552	1.51713015294069	0.416820492955514	0.418845830519994	0.29594603490761	0.541745626132378	Heart_Left_Ventricle
Skin	TReCASE	5445926	839261	1376	418	0.303779069767442	0.154108043333677	1.97120840156081	0.678646756503423	0.696539273095422	0.441829011679467	0.951249534511377	Heart_Left_Ventricle
Skin	OLS	5445926	528615	1376	301	0.21875	0.0970661371454552	2.25361806324073	0.812536952830444	0.838403694495611	0.5154318210884	1.16137556790282	Heart_Left_Ventricle
substance_addiction	TReCASE	5445926	839261	1134	263	0.231922398589065	0.154108043333677	1.50493376965992	0.408748890362023	0.415865762537731	0.217886200460072	0.613845324615391	Heart_Left_Ventricle
substance_addiction	OLS	5445926	528615	1134	169	0.149029982363316	0.0970661371454552	1.53534473242704	0.428754937210233	0.436288487479113	0.210828068340466	0.661748906617759	Heart_Left_Ventricle
gwas_catalog	TReCASE	5551889	1154739	118702	39853	0.335739920136139	0.207990289431219	1.61420959148752	0.478845419835422	0.480360976808391	0.428824422048964	0.531897531567819	Lung
gwas_catalog	OLS	5551889	779596	118702	28300	0.238412158177621	0.14041995436148	1.69785098750198	0.529363326383329	0.531786458026529	0.459760050439699	0.60381286561336	Lung
Aging	TReCASE	5551889	1154739	1489	332	0.222968435191404	0.207990289431219	1.07201367814404	0.0695388220299299	0.0738011218927828	-0.0911350547721947	0.23873729855776	Lung
Aging	OLS	5551889	779596	1489	220	0.147750167897918	0.14041995436148	1.05220207889805	0.0508851860758286	0.058430126232192	-0.158922358392231	0.275782610856615	Lung
Anthropometric	TReCASE	5551889	1154739	16144	5926	0.36707135777998	0.207990289431219	1.76484853588017	0.568064871337571	0.57147184853957	0.475359038703281	0.667584658375859	Lung
